Start: 184.883270, Duration: 0.422590, Confidence: 0.892000
Start: 185.305860, Duration: 0.420720, Confidence: 0.915000
Start: 185.726580, Duration: 0.418090, Confidence: 0.916000
Start: 186.144670, Duration: 0.415830, Confidence: 0.794000
Start: 186.560500, Duration: 0.414310, Confidence: 0.735000
Start: 186.974810, Duration: 0.412780, Confidence: 0.813000
Start: 187.387590, Duration: 0.408500, Confidence: 0.716000
Start: 187.796090, Duration: 0.405340, Confidence: 0.885000
Start: 188.201430, Duration: 0.404430, Confidence: 0.891000
Start: 188.605860, Duration: 0.402070, Confidence: 0.729000
Start: 189.007930, Duration: 0.399700, Confidence: 0.738000
Start: 189.407630, Duration: 0.397550, Confidence: 0.757000
Start: 189.805180, Duration: 0.395790, Confidence: 0.705000
Start: 190.200970, Duration: 0.395710, Confidence: 0.732000
Start: 190.596680, Duration: 0.396020, Confidence: 0.808000
Start: 190.992710, Duration: 0.395780, Confidence: 0.850000
Start: 191.388490, Duration: 0.396280, Confidence: 0.780000
Start: 191.784770, Duration: 0.396600, Confidence: 0.778000
Start: 192.181370, Duration: 0.397850, Confidence: 0.686000
Start: 192.579220, Duration: 0.399280, Confidence: 0.649000
Start: 192.978500, Duration: 0.398870, Confidence: 0.667000
Start: 193.377370, Duration: 0.397730, Confidence: 0.608000
Start: 193.775100, Duration: 0.398050, Confidence: 0.588000
Start: 194.173150, Duration: 0.399650, Confidence: 0.566000
Start: 194.572800, Duration: 0.399430, Confidence: 0.651000
Start: 194.972230, Duration: 0.396630, Confidence: 0.601000
Start: 195.368850, Duration: 0.394370, Confidence: 0.479000
Start: 195.763220, Duration: 0.395400, Confidence: 0.213000
Start: 196.158620, Duration: 0.396990, Confidence: 0.289000
Start: 196.555610, Duration: 0.394550, Confidence: 0.264000
Start: 196.950160, Duration: 0.390990, Confidence: 0.264000
